Reconstruction Coord z;Map Coord z;Error z;
0,030625;0,374767;0,344142;
0,021276;0,374065;0,352789;
0,035439;0,016397;0,019042;
0,035439;0,016397;0,019042;
0,021042;0,005703;0,015339;
0,020705;0,005703;0,015003;
0,041627;0,004352;0,037274;
0,029876;0,014596;0,015280;
0,044596;0,017031;0,027565;
0,006222;0,017031;0,010809;
0,023280;0,017230;0,006050;
0,052662;0,369536;0,316874;
0,036918;0,018240;0,018678;
0,028531;0,021193;0,007338;
0,029572;0,017119;0,012453;
0,004656;0,031869;0,027213;
0,023039;0,023663;0,000624;
0,028933;0,020310;0,008622;
0,038481;0,019473;0,019008;
0,022715;0,028815;0,006100;
0,067568;0,583812;0,516243;
0,029399;0,011519;0,017880;
0,039069;0,021833;0,017236;
0,022618;0,012232;0,010386;
0,030993;0,029620;0,001373;
0,039440;0,015306;0,024134;
0,022864;0,023062;0,000198;
0,033884;0,024335;0,009549;
0,032068;0,024335;0,007733;
0,003719;0,024335;0,020616;
0,003348;0,028435;0,025087;
0,033438;0,582176;0,548738;
0,029960;0,582176;0,552215;
0,007267;0,029967;0,022700;
0,007267;0,029967;0,022700;
0,021784;0,022604;0,000820;
0,023950;0,033053;0,009104;
0,022950;0,033053;0,010103;
0,040768;0,026828;0,013940;
0,004415;0,024149;0,019735;
0,057712;0,025661;0,032051;
0,038548;0,015710;0,022838;
0,026280;0,024010;0,002270;
0,000064;0,033594;0,033530;
0,003454;0,016656;0,013202;
0,025698;0,034533;0,008835;
0,023454;0,585230;0,561776;
0,022627;0,033709;0,011082;
0,020729;0,018046;0,002682;
0,025934;0,024119;0,001815;
0,042613;0,025776;0,016837;
0,020845;0,015913;0,004932;
1,000000;0,027959;0,972041;
0,023496;0,031853;0,008357;
0,022679;0,034004;0,011325;
0,030905;0,033026;0,002122;
0,002358;0,035357;0,032999;
0,004797;0,027831;0,023034;
0,026032;0,025182;0,000850;
0,004741;0,027963;0,023222;
0,022538;0,017231;0,005307;
0,005979;0,034494;0,028516;
0,021823;0,016943;0,004880;
0,044073;0,021018;0,023055;
0,026890;0,021018;0,005872;
0,035019;0,030083;0,004936;
0,022504;0,037610;0,015106;
0,005408;0,598625;0,593216;
0,021055;0,035410;0,014355;
0,030451;0,029094;0,001358;
0,029034;0,039078;0,010044;
0,025276;0,039078;0,013802;
0,034651;0,029094;0,005557;
0,024241;0,038055;0,013813;
0,020804;0,038055;0,017250;
0,089367;0,584349;0,494982;
0,089367;0,584349;0,494982;
0,047441;0,040609;0,006833;
0,047441;0,040609;0,006833;
0,030610;0,039568;0,008958;
0,025362;0,039568;0,014206;
0,022300;0,039568;0,017268;
0,138437;0,610701;0,472265;
0,023588;0,032290;0,008702;
0,022759;0,032290;0,009531;
0,026445;0,022653;0,003792;
0,020940;0,022653;0,001713;
0,005061;0,037033;0,031972;
0,022897;0,040459;0,017561;
0,007241;0,611784;0,604542;
0,007103;0,364793;0,357690;
0,021092;0,029201;0,008110;
0,004898;0,029201;0,024303;
0,049408;0,042300;0,007108;
0,022577;0,042300;0,019723;
0,028720;0,038790;0,010070;
0,041107;0,024494;0,016613;
0,024107;0,024494;0,000387;
0,050040;0,029550;0,020490;
0,021843;0,029550;0,007707;
0,005025;0,029550;0,024525;
0,036392;0,026086;0,010306;
0,021844;0,026086;0,004243;
0,022474;0,032374;0,009900;
0,003356;0,032374;0,029018;
0,005221;0,040984;0,035763;
0,028807;0,031959;0,003152;
0,021156;0,023404;0,002248;
0,007184;0,023404;0,016220;
0,040480;0,026850;0,013630;
0,034173;0,026850;0,007323;
0,022433;0,026850;0,004417;
0,005172;0,030251;0,025079;
0,030654;0,022790;0,007864;
0,004799;0,041140;0,036341;
0,006697;0,025784;0,019087;
0,032139;0,037244;0,005105;
0,052192;0,045562;0,006630;
0,052192;0,045562;0,006630;
0,041146;0,034790;0,006356;
0,022140;0,034790;0,012650;
0,020844;0,034790;0,013946;
0,007099;0,026761;0,019662;
0,030705;0,037798;0,007093;
0,022646;0,045782;0,023135;
0,007542;0,036407;0,028865;
0,021340;0,028084;0,006744;
0,025072;0,046212;0,021140;
0,025072;0,046212;0,021140;
0,032235;0,041219;0,008984;
0,022701;0,044536;0,021835;
0,020989;0,044536;0,023547;
0,046453;0,027951;0,018502;
0,033082;0,026392;0,006689;
0,021400;0,029945;0,008545;
0,050854;0,037413;0,013440;
0,034216;0,041101;0,006885;
0,007861;0,041101;0,033240;
0,024381;0,038819;0,014438;
0,040802;0,047297;0,006495;
0,033244;0,042345;0,009101;
0,006338;0,029089;0,022751;
0,022828;0,049539;0,026711;
0,021313;0,049539;0,028226;
0,005584;0,047106;0,041522;
0,086597;0,032620;0,053977;
0,054846;0,044283;0,010563;
0,023225;0,044283;0,021058;
0,022926;0,045997;0,023071;
0,054750;0,044161;0,010589;
0,005448;0,039989;0,034541;
0,004662;0,049689;0,045027;
0,021313;0,049211;0,027898;
0,022280;0,031826;0,009546;
0,005685;0,031826;0,026141;
0,021337;0,049784;0,028447;
0,021325;0,049784;0,028459;
0,034367;0,044974;0,010607;
0,031605;0,044483;0,012878;
0,032783;0,042580;0,009797;
0,026150;0,042580;0,016430;
0,025145;0,032599;0,007454;
0,033850;0,048292;0,014442;
0,024830;0,043937;0,019107;
0,022996;0,043937;0,020941;
0,025299;0,046611;0,021312;
0,007485;0,367836;0,360351;
0,022183;0,055589;0,033406;
0,024538;0,037840;0,013302;
0,022842;0,037840;0,014998;
0,035200;0,037109;0,001909;
0,033367;0,048930;0,015563;
0,025418;0,053125;0,027707;
0,032335;0,054635;0,022300;
0,022263;0,054635;0,032372;
0,024687;0,037783;0,013096;
0,024244;0,040269;0,016025;
0,024008;0,040269;0,016261;
0,032604;0,052311;0,019707;
0,054816;0,039611;0,015205;
0,037114;0,050128;0,013015;
0,065383;0,041900;0,023483;
0,033868;0,041900;0,008032;
0,030574;0,059911;0,029337;
0,025619;0,058991;0,033372;
0,023338;0,058991;0,035653;
0,022908;0,044947;0,022039;
0,002707;0,633361;0,630654;
0,037384;0,050606;0,013221;
0,230714;0,632845;0,402131;
0,026220;0,049043;0,022823;
0,180686;0,634061;0,453375;
0,002794;0,632726;0,629932;
0,005468;0,632957;0,627489;
0,023664;0,063738;0,040074;
0,007302;0,042275;0,034974;
0,007302;0,042275;0,034974;
0,007344;0,633087;0,625743;
0,002868;0,632858;0,629990;
0,034523;0,041180;0,006657;
0,027814;0,373313;0,345499;
0,065800;0,057345;0,008455;
0,021499;0,057345;0,035846;
0,031867;0,057507;0,025640;
0,022838;0,042135;0,019297;
0,038286;0,634572;0,596286;
0,024357;0,045424;0,021067;
0,024076;0,046830;0,022754;
0,005288;0,000000;0,005288;
0,021478;0,062580;0,041102;
0,022530;0,064723;0,042193;
0,026254;0,061113;0,034859;
0,008210;0,633134;0,624924;
0,004434;0,055388;0,050954;
0,022500;0,062990;0,040490;
0,021496;0,062990;0,041493;
0,044182;0,055006;0,010824;
0,024969;0,055272;0,030303;
0,006809;0,051155;0,044346;
0,035814;0,054087;0,018273;
0,035725;0,634829;0,599104;
0,022543;0,634324;0,611781;
0,021449;0,067095;0,045646;
0,024777;0,051111;0,026334;
0,021486;0,065306;0,043821;
0,070465;0,064021;0,006445;
0,024014;0,000000;0,024014;
0,008757;0,049809;0,041052;
0,006345;0,053943;0,047598;
0,039528;0,076852;0,037325;
0,039528;0,076852;0,037325;
