Reconstruction Coord z;Map Coord z;Error z;
0,006795;0,044270;0,037476;
0,028679;0,000000;0,028679;
0,006422;0,000000;0,006422;
0,006186;0,046362;0,040176;
0,011322;0,042775;0,031453;
0,007213;0,042775;0,035562;
0,010202;0,857325;0,847124;
0,007149;0,857325;0,850176;
0,008284;0,045943;0,037660;
0,006463;0,708423;0,701960;
0,008642;0,045015;0,036373;
0,005874;0,045392;0,039518;
0,006370;0,695415;0,689044;
0,006370;0,695415;0,689044;
0,005548;0,044488;0,038939;
0,013931;0,044589;0,030658;
0,006842;0,045651;0,038810;
0,006499;0,045651;0,039153;
0,006590;0,045422;0,038832;
0,007446;0,046367;0,038921;
0,007207;0,046367;0,039160;
0,006596;0,046389;0,039792;
0,006971;0,046234;0,039264;
0,005942;0,045038;0,039096;
0,006927;0,044755;0,037828;
0,017322;0,044324;0,027002;
0,006575;0,044324;0,037750;
0,007507;0,645839;0,638332;
0,011340;0,796045;0,784705;
0,006627;0,041994;0,035367;
0,008088;0,045247;0,037159;
0,007611;0,046492;0,038880;
0,005862;0,046492;0,040630;
0,006188;0,696700;0,690512;
0,013665;0,796733;0,783068;
0,008108;0,042089;0,033981;
0,005444;0,020627;0,015183;
0,006096;0,043649;0,037553;
0,006966;0,040285;0,033319;
0,005850;0,019630;0,013780;
0,005543;0,045025;0,039483;
0,044167;0,684024;0,639857;
0,044167;0,684024;0,639857;
0,030460;0,000000;0,030460;
0,030460;0,000000;0,030460;
0,006391;0,041471;0,035080;
0,005819;0,041471;0,035652;
0,005857;0,018329;0,012473;
0,005857;0,018329;0,012473;
0,005933;0,020381;0,014448;
0,012670;0,043847;0,031177;
0,005724;0,017152;0,011428;
0,007525;0,042651;0,035126;
0,025823;0,881298;0,855476;
0,006626;0,044496;0,037870;
0,007371;0,000000;0,007371;
0,006604;0,000000;0,006604;
0,006096;0,646394;0,640298;
0,006094;0,646394;0,640300;
0,019998;0,017587;0,002411;
0,005894;0,017587;0,011693;
0,008571;0,043120;0,034549;
0,006841;0,017015;0,010174;
0,006628;0,043630;0,037002;
0,006577;0,043630;0,037054;
