Reconstruction Coord z;Map Coord z;Error z;
0,016604;0,271086;0,254482;
0,036503;0,782973;0,746471;
0,045547;0,870508;0,824961;
0,043964;0,000000;0,043964;
0,015471;0,190065;0,174594;
0,016385;0,229765;0,213380;
0,016385;0,229765;0,213380;
0,015175;0,189065;0,173890;
0,016095;0,313375;0,297280;
0,015129;0,182727;0,167598;
0,038803;0,836604;0,797802;
0,041149;0,774446;0,733297;
0,037065;0,776703;0,739638;
0,015227;0,187372;0,172145;
0,033879;0,664416;0,630537;
0,032585;0,000000;0,032585;
0,016635;0,221771;0,205136;
0,033696;0,658350;0,624654;
0,035309;0,690264;0,654954;
0,015038;0,177320;0,162283;
0,015041;0,179647;0,164606;
0,037255;0,712854;0,675599;
0,033143;0,652030;0,618887;
0,020968;0,870038;0,849070;
0,036418;0,704325;0,667907;
0,034687;0,678439;0,643751;
0,037473;0,716404;0,678931;
0,037473;0,716404;0,678931;
0,035349;0,682648;0,647299;
0,017416;0,313460;0,296044;
0,033533;0,653891;0,620358;
0,032187;0,636797;0,604609;
0,035176;0,682576;0,647399;
0,032345;0,644018;0,611673;
0,032101;0,638628;0,606526;
0,034434;0,657796;0,623362;
0,034434;0,657796;0,623362;
0,035778;0,683882;0,648104;
0,016934;0,245077;0,228143;
0,968545;0,369046;0,599500;
0,034237;0,682301;0,648063;
0,035483;0,666367;0,630884;
0,035817;0,695724;0,659907;
0,033177;0,659776;0,626599;
0,034285;0,673695;0,639410;
0,031761;0,635430;0,603669;
0,035274;0,690769;0,655495;
0,016041;0,416214;0,400174;
0,015317;0,187792;0,172475;
0,030635;0,611329;0,580694;
0,013219;0,670306;0,657086;
0,031952;0,628533;0,596581;
0,032707;0,645258;0,612552;
0,031207;0,622034;0,590827;
0,031207;0,622034;0,590827;
0,023922;0,488385;0,464464;
0,024648;0,503368;0,478720;
0,033366;0,655356;0,621990;
0,033104;0,648862;0,615758;
0,023952;0,457195;0,433243;
0,071597;0,689540;0,617942;
0,032125;0,637630;0,605506;
0,034292;0,680247;0,645955;
0,015966;0,251691;0,235725;
0,031675;0,624022;0,592347;
0,032655;0,640988;0,608332;
0,033638;0,650585;0,616947;
0,033439;0,658130;0,624691;
0,016327;0,265557;0,249229;
0,034195;0,671223;0,637028;
0,034195;0,671223;0,637028;
0,016948;0,256270;0,239322;
0,030942;0,614419;0,583478;
0,035070;0,682391;0,647321;
0,033894;0,659031;0,625137;
0,024690;0,484118;0,459428;
0,035533;0,664153;0,628620;
0,031363;0,621180;0,589817;
0,021659;0,637308;0,615650;
0,016110;0,217608;0,201497;
0,016285;0,223839;0,207554;
0,019480;0,351794;0,332314;
0,035101;0,687765;0,652664;
0,032154;0,635523;0,603369;
0,033665;0,669652;0,635986;
0,033665;0,669652;0,635986;
0,038400;0,678910;0,640510;
0,021965;0,490550;0,468586;
0,015237;0,180883;0,165646;
0,034400;0,696471;0,662071;
0,034864;0,688095;0,653231;
0,032371;0,637330;0,604959;
0,032366;0,643044;0,610677;
0,032366;0,643044;0,610677;
0,033638;0,669731;0,636093;
0,016297;0,510002;0,493705;
0,034503;0,680770;0,646267;
0,035723;0,697450;0,661727;
0,016157;0,252146;0,235990;
0,033937;0,669426;0,635489;
0,035393;0,707875;0,672481;
0,033997;0,669271;0,635274;
0,033997;0,669271;0,635274;
0,034120;0,647537;0,613417;
0,015281;0,180718;0,165437;
0,033075;0,657007;0,623932;
0,036109;0,696092;0,659983;
0,035431;0,709893;0,674463;
0,036196;0,709893;0,673697;
0,033291;0,657254;0,623963;
0,017609;0,665882;0,648273;
0,010215;0,665132;0,654917;
0,035694;0,697306;0,661612;
0,019178;0,703378;0,684201;
0,034999;0,690509;0,655510;
0,121869;0,685817;0,563948;
0,015307;-nan(ind);-nan(ind);
0,037298;0,714008;0,676710;
0,034363;0,676269;0,641906;
0,039397;0,977718;0,938321;
0,035850;0,699507;0,663656;
0,015434;0,164375;0,148941;
0,036627;0,731738;0,695111;
0,037795;0,727307;0,689511;
0,019573;0,336724;0,317151;
0,034882;0,700435;0,665554;
0,011362;0,253676;0,242314;
0,035203;0,689419;0,654216;
0,035274;0,690179;0,654905;
0,019602;0,345371;0,325768;
0,015483;0,230114;0,214631;
0,014849;0,169954;0,155105;
0,014849;0,169954;0,155105;
0,012490;0,095340;0,082850;
0,014744;0,189312;0,174568;
0,037697;0,727597;0,689900;
0,014300;0,686836;0,672536;
0,015163;0,185134;0,169971;
0,012561;0,072304;0,059743;
0,036420;0,710349;0,673930;
0,050696;0,720138;0,669442;
0,038354;0,735618;0,697264;
0,017133;0,261625;0,244492;
0,036065;0,701516;0,665451;
0,038002;0,724387;0,686385;
0,015620;0,188112;0,172492;
0,015281;0,186682;0,171401;
0,054024;0,969492;0,915467;
0,038861;0,000000;0,038861;
0,037764;0,724763;0,686999;
0,015661;0,203424;0,187763;
0,035853;0,736331;0,700478;
0,019090;0,322061;0,302972;
0,014886;0,174802;0,159916;
0,014886;0,174802;0,159916;
0,038058;0,735995;0,697937;
0,038058;0,735995;0,697937;
0,040556;0,760665;0,720109;
0,041390;0,775847;0,734458;
0,522743;0,739378;0,216635;
0,028675;0,739378;0,710703;
0,006167;0,496248;0,490081;
0,035124;0,749983;0,714859;
0,021834;0,368154;0,346320;
0,029250;0,751761;0,722510;
0,039155;0,745815;0,706660;
0,011794;0,174439;0,162645;
0,040933;0,766427;0,725494;
0,038998;0,743437;0,704439;
0,040312;0,762573;0,722261;
0,016446;0,229050;0,212603;
0,013179;0,101910;0,088731;
0,040151;0,758625;0,718474;
0,040736;0,763606;0,722870;
0,041642;0,000000;0,041642;
0,041642;0,000000;0,041642;
0,014630;0,158784;0,144154;
0,014630;0,158784;0,144154;
0,042091;0,766642;0,724551;
0,043215;0,793249;0,750034;
0,039968;0,757864;0,717896;
0,042768;0,800034;0,757265;
0,016469;0,176448;0,159978;
0,219824;0,768127;0,548303;
0,042372;0,782141;0,739769;
0,014884;0,168228;0,153343;
0,041256;0,774232;0,732976;
0,009529;0,232412;0,222882;
0,043321;0,804320;0,760999;
0,043321;0,804320;0,760999;
0,197004;0,770317;0,573313;
0,198328;0,771245;0,572917;
0,044191;0,811569;0,767378;
0,014662;0,167355;0,152693;
0,042199;0,789630;0,747432;
0,043822;0,804302;0,760480;
0,015575;0,189657;0,174082;
0,045140;0,817331;0,772191;
0,014962;0,167398;0,152436;
0,015045;0,167214;0,152169;
0,015477;0,195120;0,179643;
0,043433;0,794990;0,751558;
0,043850;0,809612;0,765762;
0,013447;0,114555;0,101109;
0,046880;0,825314;0,778434;
0,015414;0,223916;0,208502;
0,015414;0,223916;0,208502;
0,044249;0,802996;0,758747;
0,044762;0,811192;0,766430;
0,044486;0,803619;0,759133;
0,049586;0,802925;0,753340;
0,001516;0,469293;0,467778;
0,047979;0,841492;0,793513;
0,000000;0,437355;0,437355;
0,015361;0,191286;0,175925;
0,047995;0,849866;0,801871;
0,016356;0,231724;0,215368;
0,048749;0,834943;0,786194;
0,050469;0,832863;0,782394;
0,017566;0,271191;0,253624;
0,017566;0,271191;0,253624;
0,023022;0,584499;0,561477;
0,025360;0,577566;0,552206;
0,038825;0,000000;0,038825;
0,039034;0,000000;0,039034;
0,001229;0,833462;0,832233;
0,048108;0,838091;0,789982;
0,051865;0,901711;0,849847;
0,016587;0,000000;0,016587;
0,016419;0,229028;0,212609;
0,016138;0,232957;0,216819;
0,043600;0,233063;0,189463;
0,016543;0,241191;0,224648;
0,016543;0,241191;0,224648;
0,016106;0,228482;0,212377;
0,016300;0,252364;0,236064;
0,020568;0,405653;0,385085;
0,012309;0,391285;0,378976;
0,016015;0,213005;0,196989;
0,007050;0,279931;0,272880;
0,016023;0,208827;0,192804;
0,020682;0,364912;0,344230;
0,020682;0,364912;0,344230;
0,019041;0,312735;0,293694;
0,000435;0,255073;0,254638;
0,019904;0,481045;0,461140;
0,021830;0,418132;0,396302;
0,020741;0,373933;0,353192;
0,019859;0,351439;0,331580;
0,011142;0,313081;0,301939;
0,019899;0,348359;0,328460;
0,017193;0,574502;0,557308;
0,017193;0,574502;0,557308;
0,001903;0,822070;0,820166;
0,016278;0,330342;0,314064;
0,019842;0,335208;0,315366;
0,019842;0,335208;0,315366;
0,019389;0,295063;0,275675;
0,024000;0,000000;0,024000;
0,024000;0,000000;0,024000;
0,016698;0,234524;0,217827;
0,025586;0,379438;0,353852;
0,022565;0,282783;0,260218;
0,022565;0,282783;0,260218;
0,016645;0,213694;0,197049;
0,242478;0,000000;0,242478;
0,371268;0,000000;0,371268;
0,018998;0,592687;0,573690;
0,017570;0,380267;0,362696;
0,001279;0,464287;0,463008;
0,001179;0,204648;0,203469;
0,006506;0,601233;0,594727;
0,018057;0,346610;0,328553;
0,021513;0,412369;0,390857;
0,023223;0,436944;0,413721;
0,021453;0,379270;0,357817;
0,063975;0,578857;0,514881;
0,020401;0,364099;0,343698;
0,021395;0,572283;0,550888;
0,022293;0,573487;0,551194;
0,018065;0,533220;0,515155;
