Reconstruction Coord z;Map Coord z;Error z;
0,254350;0,725372;0,471022;
0,254350;0,725372;0,471022;
0,018358;0,478103;0,459745;
0,018362;0,000000;0,018362;
0,012973;0,947295;0,934322;
0,012638;0,000000;0,012638;
0,011170;0,925583;0,914414;
0,011235;0,916846;0,905611;
0,011295;0,909045;0,897750;
0,011350;0,898853;0,887504;
0,445615;0,877933;0,432318;
0,103677;0,877933;0,774256;
0,080553;0,881619;0,801066;
0,080553;0,881619;0,801066;
0,011549;0,911517;0,899968;
0,009280;0,226561;0,217280;
0,011146;0,872853;0,861708;
0,011677;0,890162;0,878485;
0,020661;0,878478;0,857817;
0,072922;0,556199;0,483277;
0,011704;0,556199;0,544496;
0,145705;0,000000;0,145705;
0,081788;0,000000;0,081788;
0,081788;0,000000;0,081788;
0,018991;0,804931;0,785940;
0,109783;0,830251;0,720468;
0,334080;0,771931;0,437851;
0,334080;0,771931;0,437851;
0,110294;0,828446;0,718152;
0,067342;0,829415;0,762073;
0,018608;0,829415;0,810807;
0,073109;0,824859;0,751751;
0,066282;0,824859;0,758577;
0,193916;0,792878;0,598962;
0,092006;0,821195;0,729189;
0,074963;0,821195;0,746232;
0,560004;0,723240;0,163236;
0,020965;0,949640;0,928675;
0,000000;0,949640;0,949640;
0,087894;0,000000;0,087894;
0,368916;0,952293;0,583377;
0,094497;0,952293;0,857796;
0,074194;0,818420;0,744226;
0,074194;0,818420;0,744226;
0,019133;0,941498;0,922365;
0,088140;0,942955;0,854815;
0,077647;0,942955;0,865309;
0,092624;0,913094;0,820469;
0,287524;0,701148;0,413624;
0,144824;0,910229;0,765405;
0,128652;0,451642;0,322991;
0,128652;0,451642;0,322991;
0,012098;0,936327;0,924229;
0,273740;0,646612;0,372872;
0,080827;0,872746;0,791919;
0,404918;0,871969;0,467050;
0,083691;0,871969;0,788277;
0,262243;0,869031;0,606788;
0,235666;0,000000;0,235666;
0,119405;0,000000;0,119405;
0,204021;0,000000;0,204021;
0,258159;0,000000;0,258159;
0,384992;0,863032;0,478041;
0,410784;0,857864;0,447080;
0,389281;0,862128;0,472848;
0,074544;0,862128;0,787584;
0,410864;0,852826;0,441962;
0,199250;0,455526;0,256276;
0,076350;0,861233;0,784883;
0,070753;0,861233;0,790480;
0,385854;0,847455;0,461601;
0,397459;0,859670;0,462211;
0,397459;0,859670;0,462211;
0,410870;0,843121;0,432251;
0,130586;0,000000;0,130586;
0,130586;0,000000;0,130586;
0,387386;0,838922;0,451535;
0,270144;0,713363;0,443220;
0,398841;0,856391;0,457551;
0,398841;0,856391;0,457551;
0,415235;0,827415;0,412180;
0,225143;0,606064;0,380920;
0,403829;0,851774;0,447944;
0,405834;0,849928;0,444094;
0,350705;0,805259;0,454554;
0,018188;0,805259;0,787071;
0,259561;0,612482;0,352921;
0,021384;0,847059;0,825675;
0,021384;0,847059;0,825675;
0,011205;0,808252;0,797047;
0,011870;0,617883;0,606013;
0,011792;0,617883;0,606091;
0,177747;0,843351;0,665604;
0,151159;0,838313;0,687154;
0,182871;0,379682;0,196811;
0,355507;0,837802;0,482295;
0,210948;0,837802;0,626854;
0,283628;0,832754;0,549127;
0,283628;0,832754;0,549127;
0,220462;0,508369;0,287907;
0,220462;0,508369;0,287907;
0,366715;0,832262;0,465547;
0,017775;0,831603;0,813828;
0,199632;0,517659;0,318027;
0,020623;0,517659;0,497036;
0,382340;0,826940;0,444600;
0,800307;0,406824;0,393483;
0,362110;0,823051;0,460941;
0,362110;0,823051;0,460941;
0,366077;0,821544;0,455467;
0,384596;0,821140;0,436544;
0,192186;0,406739;0,214553;
0,364420;0,821421;0,457001;
0,364420;0,821421;0,457001;
0,303809;0,817799;0,513989;
0,115248;0,819826;0,704578;
0,130920;0,819272;0,688352;
0,130920;0,819272;0,688352;
0,007101;0,497291;0,490190;
0,007101;0,497291;0,490190;
0,365735;0,812592;0,446857;
0,134610;0,817669;0,683059;
0,134610;0,817669;0,683059;
0,018925;0,816164;0,797239;
0,002381;0,816415;0,814034;
0,363622;0,813409;0,449787;
0,195081;0,430727;0,235646;
0,195081;0,430727;0,235646;
0,021348;0,812241;0,790893;
0,244054;0,576024;0,331970;
0,244054;0,576024;0,331970;
0,015663;0,518108;0,502445;
0,008195;0,810242;0,802047;
0,008195;0,810242;0,802047;
0,007927;0,481270;0,473342;
0,203445;0,458095;0,254650;
0,342127;0,803005;0,460878;
0,342127;0,803005;0,460878;
0,367540;0,803539;0,435999;
0,357584;0,803539;0,445955;
0,354115;0,801615;0,447501;
0,553850;0,800468;0,246618;
0,015972;0,000000;0,015972;
0,364682;0,799694;0,435012;
0,130867;0,798610;0,667743;
0,015012;0,796573;0,781560;
0,091488;0,448860;0,357372;
0,597984;0,794171;0,196187;
0,019159;0,464037;0,444878;
0,021142;0,793161;0,772019;
0,186499;0,791554;0,605056;
0,015615;0,791554;0,775939;
0,339317;0,787374;0,448057;
0,214144;0,787374;0,573230;
0,193123;0,785403;0,592280;
0,345023;0,779887;0,434864;
0,345023;0,779887;0,434864;
0,345023;0,779887;0,434864;
0,345023;0,779887;0,434864;
0,021514;0,775837;0,754323;
0,020460;0,775837;0,755377;
0,349832;0,773120;0,423288;
0,010492;0,771214;0,760722;
0,398284;0,771319;0,373035;
0,016618;0,771319;0,754701;
0,340834;0,764216;0,423382;
0,340834;0,764216;0,423382;
0,013359;0,763864;0,750505;
0,014008;0,763425;0,749417;
0,350146;0,762616;0,412470;
0,905541;0,764507;0,141034;
0,263504;0,758855;0,495351;
0,326635;0,754205;0,427570;
0,326635;0,754205;0,427570;
0,324906;0,753022;0,428116;
0,324906;0,753022;0,428116;
0,324906;0,753022;0,428116;
0,324906;0,753022;0,428116;
0,324906;0,753022;0,428116;
