Reconstruction Coord z;Map Coord z;Error z;
0,204102;0,528144;0,324042;
0,202946;0,547835;0,344888;
0,188317;0,445210;0,256892;
0,188581;0,445210;0,256629;
0,207470;0,789540;0,582071;
0,341734;0,550135;0,208401;
0,201845;0,528294;0,326449;
0,187584;0,533766;0,346182;
0,187584;0,533766;0,346182;
0,065951;0,552677;0,486726;
0,187533;0,451267;0,263734;
0,196673;0,545294;0,348621;
0,210087;0,538337;0,328249;
0,134193;0,533941;0,399748;
0,134193;0,533941;0,399748;
0,210557;0,557878;0,347321;
0,133469;0,536218;0,402749;
0,225712;0,559935;0,334224;
0,131106;0,538091;0,406985;
0,209178;0,544508;0,335331;
0,214220;0,541155;0,326934;
0,214220;0,541155;0,326934;
0,151073;0,540142;0,389069;
0,207568;0,546743;0,339175;
0,209872;0,544106;0,334234;
0,206673;0,547644;0,340971;
0,900898;0,544905;0,355993;
0,210808;0,546033;0,335225;
0,210808;0,546033;0,335225;
0,209607;0,551562;0,341955;
0,196096;0,574499;0,378403;
0,427564;0,563985;0,136421;
0,207781;0,556772;0,348991;
1,000000;0,468443;0,531557;
0,206117;0,575148;0,369031;
0,215098;0,575094;0,359996;
0,186867;0,556729;0,369862;
0,203910;0,579743;0,375833;
0,331537;0,563962;0,232425;
0,112129;0,583503;0,471373;
0,072355;0,583503;0,511147;
0,216533;0,566456;0,349923;
0,217665;0,651060;0,433395;
0,299202;0,829700;0,530498;
0,217432;0,634713;0,417281;
0,014451;0,606827;0,592376;
0,245420;0,621210;0,375790;
0,169494;0,629241;0,459746;
0,197414;0,509736;0,312323;
0,096156;0,622848;0,526692;
0,331683;0,518521;0,186838;
0,241098;0,641930;0,400832;
0,167081;0,627440;0,460359;
0,012869;0,627150;0,614281;
0,012869;0,627150;0,614281;
0,399802;0,000000;0,399802;
0,012700;0,645198;0,632498;
0,012770;0,646205;0,633436;
0,376274;0,540430;0,164156;
0,209940;0,540430;0,330490;
0,222842;0,640959;0,418117;
0,239378;0,660985;0,421607;
0,219125;0,647674;0,428549;
0,215296;0,649785;0,434489;
0,229545;0,663498;0,433953;
0,000000;0,658743;0,658743;
