Reconstruction Coord z;Map Coord z;Error z;
0,052462;0,159985;0,107523;
0,052462;0,159985;0,107523;
0,052813;0,348312;0,295499;
0,057811;0,161965;0,104154;
0,051797;0,210653;0,158857;
0,006872;0,166210;0,159338;
0,037644;0,536171;0,498527;
0,048678;0,179017;0,130339;
0,050143;0,205070;0,154927;
0,049050;0,164109;0,115058;
0,051539;0,214772;0,163233;
0,049841;0,225535;0,175694;
0,050233;0,209159;0,158926;
0,050399;0,206577;0,156178;
0,050399;0,206577;0,156178;
0,054992;0,231436;0,176444;
0,050821;0,231436;0,180615;
0,048267;0,231010;0,182742;
0,028607;0,524734;0,496127;
0,050663;0,210644;0,159981;
0,249536;0,518167;0,268631;
0,049900;0,370973;0,321073;
0,047983;0,536098;0,488115;
0,070366;0,725465;0,655099;
0,001683;0,363790;0,362106;
0,001683;0,363790;0,362106;
0,067168;0,505215;0,438048;
0,055366;0,309035;0,253669;
0,054791;0,309035;0,254244;
0,086403;0,697905;0,611501;
0,006311;0,523605;0,517294;
0,054940;0,485090;0,430150;
0,000029;0,506697;0,506668;
0,027387;0,514891;0,487504;
0,119232;0,962159;0,842926;
0,117358;0,816798;0,699440;
0,069277;0,516283;0,447006;
0,110230;0,815404;0,705174;
0,000666;0,491062;0,490396;
0,062420;0,510567;0,448147;
0,062420;0,510567;0,448147;
0,003498;0,499794;0,496296;
0,046590;0,510430;0,463841;
0,064010;0,493490;0,429480;
1,000000;0,512787;0,487213;
0,086690;0,474018;0,387328;
0,121112;0,815010;0,693899;
0,121112;0,815010;0,693899;
0,124416;0,815278;0,690862;
0,063469;0,461574;0,398105;
0,003088;0,468138;0,465050;
0,275518;0,507546;0,232028;
0,119529;0,814722;0,695193;
0,119529;0,814722;0,695193;
0,243481;0,508742;0,265261;
0,065896;0,482521;0,416625;
0,102227;0,568443;0,466216;
0,027512;0,499573;0,472061;
0,063392;0,553478;0,490086;
0,067824;0,546370;0,478546;
0,595214;0,537808;0,057406;
0,122116;0,823390;0,701274;
0,122116;0,823390;0,701274;
0,000149;0,533663;0,533513;
0,070217;0,506585;0,436367;
0,064102;0,550789;0,486686;
0,065766;0,544539;0,478773;
0,067198;0,562050;0,494851;
0,008414;0,560658;0,552243;
0,066570;0,532984;0,466415;
0,065298;0,540710;0,475412;
0,068839;0,534980;0,466141;
0,068847;0,528810;0,459963;
0,122930;0,826138;0,703207;
0,122930;0,826138;0,703207;
0,294555;0,821822;0,527267;
0,070393;0,531600;0,461206;
0,070486;0,570710;0,500224;
0,067799;0,571704;0,503905;
0,104203;0,824310;0,720107;
0,104203;0,824310;0,720107;
0,125523;0,825196;0,699673;
0,125137;0,821195;0,696057;
0,125137;0,821195;0,696057;
0,123830;0,825004;0,701174;
0,124128;0,824467;0,700339;
0,124905;0,822137;0,697232;
0,069826;0,535082;0,465255;
0,117591;0,821108;0,703517;
0,120535;0,816294;0,695759;
0,089967;0,577918;0,487951;
0,073614;0,577918;0,504304;
0,074235;0,589017;0,514782;
0,119844;0,818785;0,698941;
0,121608;0,816334;0,694725;
0,121608;0,816334;0,694725;
0,119160;0,814797;0,695637;
0,039734;0,816726;0,776992;
0,076939;0,595286;0,518347;
0,086363;0,551031;0,464667;
0,072311;0,578699;0,506388;
0,087636;0,551728;0,464091;
0,243265;0,814767;0,571502;
0,120568;0,807532;0,686964;
0,115013;0,807191;0,692178;
0,100615;0,803138;0,702523;
0,112576;0,798437;0,685862;
0,074572;0,574118;0,499546;
0,079712;0,620200;0,540488;
0,079233;0,599673;0,520440;
0,084823;0,631599;0,546776;
0,007719;0,599224;0,591505;
0,007719;0,599224;0,591505;
0,082619;0,597926;0,515307;
0,058372;0,609338;0,550966;
0,078439;0,610967;0,532528;
0,098524;0,640094;0,541570;
0,076063;0,598042;0,521979;
0,079379;0,629072;0,549693;
0,079379;0,629072;0,549693;
0,077182;0,605411;0,528229;
0,084510;0,549792;0,465282;
0,077758;0,617102;0,539344;
0,084031;0,663772;0,579741;
0,098077;0,635406;0,537329;
0,007550;0,637419;0,629869;
0,007392;0,578001;0,570609;
0,006966;0,601521;0,594555;
0,082406;0,667439;0,585032;
0,079834;0,591342;0,511508;
0,004996;0,576695;0,571699;
0,007382;0,589038;0,581657;
0,075386;0,599352;0,523966;
0,075386;0,599352;0,523966;
0,008498;0,629572;0,621074;
0,008507;0,626572;0,618065;
0,065393;0,562923;0,497531;
0,006795;0,587029;0,580234;
0,078885;0,639383;0,560498;
0,078885;0,639383;0,560498;
0,007537;0,681295;0,673758;
0,084038;0,646861;0,562823;
0,075948;0,601742;0,525794;
0,081525;0,668637;0,587112;
0,078796;0,602727;0,523931;
0,078796;0,602727;0,523931;
0,087199;0,684748;0,597549;
0,086756;0,683124;0,596368;
0,088467;0,689104;0,600636;
